nid,episode,text,sarcasm,audio_path
77_6,77,I have chosen to consume neither of those things. I've got water. Smart.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_6.mp3
71_34,71,"Oh boy. But yes, the video that you made, there was a video. Later that day.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_34.mp3
61_178,61,"Like, this may surprise the viewers, but I don't tend to pay all that much attention to couples in history and mythology. And most of them are messes, especially in the mythology side of things, where it's like, if you're lucky, maybe this character has a consistent consort. If you're not, who the fuck knows? So, uh.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_178.mp3
76_234,76,"I'm weirdly good at the made in three ones because I have a tendency to just be like, oh, cool. I can move to threaten them. I'll just do that immediately. Like that was always my play style. And usually that's the right way to set up made in three, but it's terrible for those like made in one or made in two ones. Cause I'm like, I can put them in check and it's like, no, you're supposed to win. I'm like, I can put them in check from over here. I usually just like stumble into victory.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_234.mp3
53_144,53,"five, forty-three, population zero after the Physicots kicked them out. Um, yeah, literally abandoned for a couple months. Um, but like, when, when the population retracts that much, there's just so much stuff that's going to be unused. And even a couple generations, like, Red, you joke, but like, yeah, it's like, that's Gaia's now. No one's using that house cause they're not enough people to need that house. So, and then a hundred years later when it's like, oh, we could actually use that house. It's like, oh, there's just dirt on the floor. Okay. Weird. Whatever. And then you wouldn't even think to dig down.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-53/ospod-episode-53_144.mp3
79_137,79,"We're going to try and get as many, uh, armor sets as we can. I think it'll be fun. Um, but, uh, we're probably going to do the same thing we did with the, with the mega stream where it's like, Hey, if you donate these specific amounts, you might be able to be like, no paraglider, no pants. And I think pants are the only luminous armor set I have right now. So that would be a little bit devastating.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_137.mp3
75_266,75,"And every single semester, I got one of those two types.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_266.mp3
79_123,79,"But it was very, very reassuring to see people in the comments be like, I had a nice good cry about this and I felt better because of the thing about catharsis. And there were a few people who were like,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_123.mp3
66_114,66,The problem is league characters from the games are so over designed.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_114.mp3
61_229,61,"Speak with someone every single day to still have a meaningful connection with them. Um, maybe you could talk more than once a year. I don't know. But, you know, you really have to decide like.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_229.mp3
68_113,68,"Yeah. I think I, I showed, um, either Adam or Cyan and they were like, oh, so she's gone mad. I'm like, yes.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_113.mp3
60_229,60,"Even after getting through all that, like, imagine that the video were to be made. You get people like, oh, like song lines. Like, yeah, there are like some sailing songs that guide you through where you're supposed to sail in like certain areas. It's like, it's not the same. You will be tempted to think that they are similar. They super duper aren't.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_229.mp3
78_124,78,"This first question comes from Luinator to everyone except Indigo, which is why I'm asking this question because it's not directed at me. Uh, in the last After After Show show, Blue commented on Indigo quote unquote living on the edge because she got a daring haircut before VidCon. What extreme things are you doing to live on the edge? So what are your daring haircut equivalent?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_124.mp3
77_160,77,"I think I remember hearing that they had to do it differently, that it does, it's actually well built enough that it doesn't shatter quite that thoroughly. And this is, this is maybe a different conversation, but like, in terms of the scale of effects and what's impressive to see, like destruction physics rendered on a computer is like, okay, whatever. That's like, you know, a couple hundred clicks, like, sure.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_160.mp3
61_105,61,"point is that I do dunk on him with the memes, and I try to explain, like, there was more going on here. Um, so I, I can understand anyone's disappointment with, uh, with the structure of this video. Um, I, I do think I, I've, I've once again learned the, the allure and the danger of those kinds of, like, slightly confrontational videos, because this was my best performing history video since The Dark Ages Were Fine, actually, which was a confrontational tone that I still look back and I'm like,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_105.mp3
68_345,68,"Great. Thank you all so much for listening. As always, we'll be back in two weeks with another, uh, fun and fun-filled episode of the Overly Psychastic Podcast. That's right.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_345.mp3
79_261,79,"Like a costume like that where it's like, quick hit the emergency release switch and just like the whole thing explodes off of you. It has to be spring loaded. Yeah.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_261.mp3
56_373,56,"Thanks so much for listening to this week's episode of the Overly Sarcastic Podcast. We'll be back on November 30th with another thrilling installment featuring special guest Yellow, uh, aka Ludo History. But if you missed us before then, check out Overly Sarcastic Productions on YouTube.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_373.mp3
69_315,69,"Too much stuff, not enough space. Except for we didn't have space bags. We had a studio apartment.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_315.mp3
75_66,75,"I don't want to derail. It's just, it's funny to me when you were just like laying out the problem solving of like, okay, either this was in the eight hundreds or the 12 hundreds and neither of these quite work with the timeline is like.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_66.mp3
53_352,53,"Creative Commons, no licensing stuff that you can put in the background of episodes of other stuff. So it feels seasonally appropriate to watch it as though I am living in a different movie. Oh, of course. I don't know if that makes sense.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-53/ospod-episode-53_352.mp3
63_55,63,By its very nature. Talking about this trope means that there will be spoilers literally everywhere.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_55.mp3
64_83,64,"That was the case with Takoyo in The Sea Monster where I was like, I can't find anything. And some of it might just be because this, this Brit didn't know how he was spelling anything and didn't know what anybody was saying to him or how to write it. And that's why I can't look it up. But also, you never know with this stuff, man. I mean.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_83.mp3
77_82,77,"That's the thing. The allegory maneuver. Um, but the thing is that, God, I think it was like several podcast episodes back where I mentioned I'd watched, uh, like this Skull Island animated miniseries on Netflix, uh, which actually ends with this maneuver. I don't think I used it as an example, but it was so perfect, uh, where it was pretty clear that like they were choreographing the final fight and then they realized they had like one viewer episodes than they thought they did. They were like, well, shit, uh, quick, make it a sequel hook. And the POV character slams her head into a tree, is knocked unconscious,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_82.mp3
57_53,57,"half of that conversation is about how ridiculous and weird they act when you look at them from that perspective and it's like, yes, that's because that's not the way they are intended.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_53.mp3
65_214,65,"And once you get good, uh, it's pretty easy to just kill your way through it and then you can just relax and have fun on your horse. Yeah.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_214.mp3
70_69,70,"And it was just really fun, you know, to sit back for a couple hours and just get educated.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-70/ospod-episode-70_69.mp3
74_78,74,"If you put a superhero in a world that does not need any superheroes because there is evidently no crime that anyone ever considers worth stopping and the only threats are like once a movie and everything else is peachy keen and fine, then you're going to end up in a situation where the superheroes feel weirdly directionless and pointless and the whole thing turns into this argument over whether we need them in a contrived setting where you don't.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_78.mp3
63_181,63,"Well, it helps if you grow up in a family where everybody already talks fast. So the only way to win in conversations is to talk faster.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_181.mp3
68_204,68,"Perhaps I confused the backpack and then it worked great, so.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_204.mp3
71_281,71,"Well, I'm just thinking, like, if it can only control me with the feet, it's like, alright, it's, it's control is limited, but for skateboarding, really all I need is the legs to work. Yeah, I'm completely on board.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_281.mp3
62_20,62,"It's got the same energy as when people have been watching the Breath of the Wild stream VODs and all say like, Oh yeah, I think I'll end it right on the hour. And there's like,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-62/ospod-episode-62_20.mp3
63_283,63,"I'll be honest, I respect the existence of horny ASMR. Like, I know everything has a horny version, but that one actually, like, I understand why they went horny for that.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_283.mp3
78_38,78,"Uh, working on this video. It was, it was truly a special one, but the rare kind of project that",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_38.mp3
76_192,76,"Maybe my all time favorite, one of my all time favorite movies, uh, Baz Luhrmann's Romeo plus Juliet. If you're not, if you're not watching that play, it's incredibly text accurate. And also everyone's wearing like a Hawaiian shirt. I think it's great. I think it's a fantastic, uh, movie.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_192.mp3
65_247,65,We would have just gotten very meta about how we think of these videos.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_247.mp3
75_295,75,"No, I'm not a Lego kid. I'm committing, like, I'm outing myself as the, the one person who's just.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_295.mp3
54_234,54,"I don't care if they're not either. No, this shit doesn't scare me. Like, yeah, go ahead and be in the corner. I'm still going to be a gross asshole. I don't care. Like, how often.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_234.mp3
56_8,56,"I made my first batch of cocoa for the season, so I'm, I'm, I'm enjoying the fruits of my labors over here.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_8.mp3
75_32,75,"Turbo wiped, but what I, what I liked about this episode was, I mean, to your point, it was different in that it was covering a stock episode type rather than a character archetype or like a, a story quirk of the medium. Um, which like the, uh, the, those dang phones episodes is like this, this isn't a stock episode type. This is just like, why is writing like this? Um, but I, I thought it was interesting to get into the.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_32.mp3
